team_name,team_code,team_founded,team_logo,venue_name,venue_address,venue_city,venue_capacity,venue_image,team_age
COLEGIOS DIOCESANOS,,,https://media.api-sports.io/football/teams/15354.png,Campo de fútbol de Sancti Spiritu A,Calle Radio Nacional de España,Ávila,1500.0,https://media.api-sports.io/football/venues/11020.png,
CULTURAL CEBREREÑA,,,https://media.api-sports.io/football/teams/15355.png,Estadio El Mancho,Calle Villacastín,Cebreros,1000.0,https://media.api-sports.io/football/venues/11021.png,
PEÑARANDA,,,https://media.api-sports.io/football/teams/15356.png,Campo Futbol Peñaranda de Bracamonte,"Av. de Salamanca, 16D",Peñaranda de Bracamonte,1500.0,https://media.api-sports.io/football/venues/11022.png,
ALHAURINO,,,https://media.api-sports.io/football/teams/15357.png,Estadio Municipal Miguel Fijones,Carretera de Cartama,Alhaurín el Grande,1500.0,https://media.api-sports.io/football/venues/11023.png,
ESTEPONA,,,https://media.api-sports.io/football/teams/15358.png,Estadio Municipal Francisco Muñoz Pérez,Avenida Juan Carlos I,Estepona,7300.0,https://media.api-sports.io/football/venues/11024.png,
JUVENTUD TORREMOLINOS,,,https://media.api-sports.io/football/teams/15359.png,Campo Municipal El Pozuelo,,Torremolinos,3000.0,https://media.api-sports.io/football/venues/11025.png,
ARUCAS,,,https://media.api-sports.io/football/teams/15472.png,Complejo Antonio Afonso Moreno (Tonono),Lugar Barreto 20A,Arucas,2000.0,https://media.api-sports.io/football/venues/11046.png,
ATLÉTICO VICTORIA,,1996.0,https://media.api-sports.io/football/teams/15473.png,Estadio Munincipal,,Tenerife,2000.0,https://media.api-sports.io/football/venues/11047.png,29.0
GUÍA,,,https://media.api-sports.io/football/teams/15474.png,Estadio Octavio Estevez de Guia de Gran Canaria,,Las Palmas,1000.0,https://media.api-sports.io/football/venues/11048.png,
AUGC DEPORTIVA,,,https://media.api-sports.io/football/teams/15523.png,,,,,,
BUÑOL,,1921.0,https://media.api-sports.io/football/teams/15524.png,Beltrán Baguena,,Buñol,3000.0,https://media.api-sports.io/football/venues/11067.png,104.0
CF RUSADIR,,,https://media.api-sports.io/football/teams/15525.png,,,,,,
MIENGO,,,https://media.api-sports.io/football/teams/15526.png,,,,,,
RINCÓN,,1964.0,https://media.api-sports.io/football/teams/15527.png,Estadio Francisco Romero,Cortijo Trigueros,Rincón de la Victoria,1000.0,https://media.api-sports.io/football/venues/11068.png,61.0
TOMARES,,,https://media.api-sports.io/football/teams/15528.png,Estadio Municipal San Sebastián,Avenida del Aljarafe,Tomares,2500.0,https://media.api-sports.io/football/venues/12328.png,
BARBATE,,,https://media.api-sports.io/football/teams/17007.png,,,,,,
DEPORTIVO ALAVÉS,,,https://media.api-sports.io/football/teams/17168.png,,,,,,
VILLARREAL W,,,https://media.api-sports.io/football/teams/17169.png,,,,,,
AMURRIO CLUB,,1949.0,https://media.api-sports.io/football/teams/17315.png,Estadio Basarte,Calle Abiaga 1,Amurrio,3500.0,https://media.api-sports.io/football/venues/12294.png,76.0
BERRON,,,https://media.api-sports.io/football/teams/17316.png,,,,,,
ANDORRA CF,,1956.0,https://media.api-sports.io/football/teams/17498.png,Estadio Juan Antonio Endeiza,,Teruel,3000.0,https://media.api-sports.io/football/venues/12521.png,69.0
ATARFE INDUSTRIAL,,1931.0,https://media.api-sports.io/football/teams/17499.png,Estadio Municipal,Avenida Diputación 67,Atarfe,3000.0,https://media.api-sports.io/football/venues/12522.png,94.0
ATL. BENAMIEL,,,https://media.api-sports.io/football/teams/17500.png,,,,,,
ATLÉTICO ARNOIA,,,https://media.api-sports.io/football/teams/17501.png,Campo de Fútbol Municipal de Barreiro,"Avenida de Ramón Nieto 326, Barreiro",Vigo,4500.0,https://media.api-sports.io/football/venues/6665.png,
ATLÉTICO MANSILLÉS,,,https://media.api-sports.io/football/teams/17502.png,,,,,,
DON ÁLVARO,,,https://media.api-sports.io/football/teams/17510.png,Estadio Municipal Pedro Manuel Barrero Macias,"C. Naranjos, 19",Don Álvaro,1000.0,https://media.api-sports.io/football/venues/12358.png,
GALAPAGAR,,,https://media.api-sports.io/football/teams/17516.png,Estadio Galapagar,"C. Guadarrama, 129, Galapagar",Madrid,1000.0,https://media.api-sports.io/football/venues/12318.png,
GUINEUETA,,,https://media.api-sports.io/football/teams/17522.png,Centre Esportiu de La Guineueta,Carrer del Castor,Barcelona,1000.0,https://media.api-sports.io/football/venues/12310.png,
L'ESCALA,,1912.0,https://media.api-sports.io/football/teams/17528.png,Estadi Municipal,Carrer Àncora,L&apos;Escala,1000.0,https://media.api-sports.io/football/venues/20156.png,113.0
LA UNION,,2012.0,https://media.api-sports.io/football/teams/17529.png,Estadio Municipal,,La Unión,3000.0,https://media.api-sports.io/football/venues/10980.png,13.0
MIGUELTURREÑO,,,https://media.api-sports.io/football/teams/17531.png,Estadio Municipal Miguelturra,P.º de Castilla la Mancha,Miguelturra,3000.0,https://media.api-sports.io/football/venues/12357.png,
MURENSE,,1960.0,https://media.api-sports.io/football/teams/17532.png,Camp de Fútbol de Muro,"Carrer Poliesportiu, 0",Muro,3000.0,https://media.api-sports.io/football/venues/12332.png,65.0
NOIA,,1928.0,https://media.api-sports.io/football/teams/17534.png,Campo Futbol San Lazaro Noia,Rúa Bolivia,Noia,1000.0,https://media.api-sports.io/football/venues/12298.png,97.0
NOJA,NOJ,1940.0,https://media.api-sports.io/football/teams/17535.png,Campo La Caseta,Avenida del Brusco,Noja,3000.0,https://media.api-sports.io/football/venues/12304.png,85.0
PALENCIA CF,,,https://media.api-sports.io/football/teams/17538.png,Estadio La Nueva Balastera,Avenida de Cataluña 12,Palencia,12500.0,https://media.api-sports.io/football/venues/6817.png,
TORRE DEL MAR,,,https://media.api-sports.io/football/teams/17558.png,Estadio Juan Manuel Azuaga,Av. Juan Carlos I,Torre del Mar,2000.0,https://media.api-sports.io/football/venues/12326.png,
TORRELLANO,,2012.0,https://media.api-sports.io/football/teams/17559.png,Polideportivo Isabel Fernández,,Torrellano,2000.0,https://media.api-sports.io/football/venues/12315.png,13.0
TRES CANTOS,,,https://media.api-sports.io/football/teams/17560.png,Campo Municipal de Fútbol Foresta A,"Av de la Vega, Sector Foresta",Tres Cantos,2000.0,https://media.api-sports.io/football/venues/12319.png,
UD SAN PEDRO,,1973.0,https://media.api-sports.io/football/teams/17562.png,Estadio Municipal,Polideportivo Guadaiza,San Pedro de Alcántara,5000.0,https://media.api-sports.io/football/venues/12327.png,52.0
VILLAVICIOSA ODÓN,,1971.0,https://media.api-sports.io/football/teams/17567.png,Estadio Nuevo Municipal Villaviciosa de Odón,Calle Alexander Graham Bell,Villaviciosa de Odón,3000.0,https://media.api-sports.io/football/venues/12320.png,54.0
JUVENIL PONTEAREAS,,,https://media.api-sports.io/football/teams/17577.png,Estadio Municipal de Pardellas,Calle Freixa,Ponteareas,1000.0,https://media.api-sports.io/football/venues/12299.png,
SOFÁN,,,https://media.api-sports.io/football/teams/17578.png,Campo del Sofan,"AC-413, 10",La Coruña,1000.0,https://media.api-sports.io/football/venues/12300.png,
LANGREO II,,,https://media.api-sports.io/football/teams/17579.png,Estadio Nuevo Ganzábal,Calle Dolores Ibárruri,"La Felguera, Langreo",4024.0,https://media.api-sports.io/football/venues/3979.png,
LUARCA,,1912.0,https://media.api-sports.io/football/teams/17580.png,Estadio La Veigona,Avenida de la Argentina,Luarca,1500.0,https://media.api-sports.io/football/venues/12301.png,113.0
ROCES,,1950.0,https://media.api-sports.io/football/teams/17581.png,Campo de Fútbol Covadonga,"Calle Sor Juana Inés de la Cruz, 5",Gijón,1000.0,https://media.api-sports.io/football/venues/12302.png,75.0
COLINDRES,,1965.0,https://media.api-sports.io/football/teams/17582.png,Campos del Carmen,Calle Ría del Asón,Colindres,2500.0,https://media.api-sports.io/football/venues/12305.png,60.0
BETI GAZTE,,,https://media.api-sports.io/football/teams/17584.png,Campo de fútbol de Mastegi,"C. Koskontako Bidea, 15",Lesaka,1500.0,https://media.api-sports.io/football/venues/12307.png,
URITARRA,,,https://media.api-sports.io/football/teams/17585.png,Estadio Errebale,Errebale,Larrabetzu,1500.0,https://media.api-sports.io/football/venues/12308.png,
ASCÓ,,2010.0,https://media.api-sports.io/football/teams/17586.png,Estadio Municipal d'Ascó,Carrer Joan XXIII,Ascó,1500.0,https://media.api-sports.io/football/venues/12311.png,15.0
CALLOSA DEPORTIVA,,,https://media.api-sports.io/football/teams/17587.png,Campo de Fútbol El Palmeral,"C. Zorrilla, 10",Callosa de Segura,1000.0,https://media.api-sports.io/football/venues/12316.png,
CASTELLÓN II,,,https://media.api-sports.io/football/teams/17588.png,Ciudad Deportiva FACSA,"Cuadra Colomera, 9",Castellón de la Plana,1000.0,https://media.api-sports.io/football/venues/12317.png,
COLONIA MOSCARDÓ,,,https://media.api-sports.io/football/teams/17589.png,Estadio Román Valero,Calle de Andrés Arteaga,Madrid,14000.0,https://media.api-sports.io/football/venues/12321.png,
MADRID 2021 FP,,2020.0,https://media.api-sports.io/football/teams/17590.png,Estadio La Aldehuela,Calle de la Fuente,Fuenlabrada,5000.0,https://media.api-sports.io/football/venues/12322.png,5.0
URSARIA,,,https://media.api-sports.io/football/teams/17591.png,Estadio Polideportivo la Dehesa,Cobeña,Madrid,1500.0,https://media.api-sports.io/football/venues/12323.png,
CIUDAD RODRIGO,,,https://media.api-sports.io/football/teams/17592.png,Estadio Municipal de Fútbol Francisco Mateos,"Calle Sta. Clara, 136 Ciudad Rodrigo",Salamanca,1000.0,https://media.api-sports.io/football/venues/12324.png,
RIBERT,,,https://media.api-sports.io/football/teams/17593.png,Pistas del Helmántico,Carretera de Zamora,Salamanca,4000.0,https://media.api-sports.io/football/venues/3995.png,
INTERGYM,,,https://media.api-sports.io/football/teams/17594.png,Estadio La Espiguera,Calle Alfonso X,Melilla,2000.0,https://media.api-sports.io/football/venues/5461.png,
CARTAYA,,,https://media.api-sports.io/football/teams/17595.png,Estadio Municipal Luis Rodriguez Salvador,"Carretera Cartaya-El Rompido, Km. 1",Cartaya,3072.0,https://media.api-sports.io/football/venues/12329.png,
CEUTA II,,,https://media.api-sports.io/football/teams/17596.png,Estadio Municipal Alfonso Murube,Avenida de Otero,Ceuta,7000.0,https://media.api-sports.io/football/venues/3969.png,
CAMPOS,,,https://media.api-sports.io/football/teams/17597.png,Camp Municipal d'Esports de Campos,"Camí Vell de Ciutat, 0",Mallorca,1500.0,https://media.api-sports.io/football/venues/12333.png,
INTER IBIZA,,,https://media.api-sports.io/football/teams/17598.png,Estadio Can Canto,"Carrer des Cubells, 12",Ibiza,1000.0,https://media.api-sports.io/football/venues/12334.png,
MERCADAL,,,https://media.api-sports.io/football/teams/17599.png,Estadio San Martì,,Menorca,1000.0,https://media.api-sports.io/football/venues/12335.png,
ROTLET MOLINAR,,,https://media.api-sports.io/football/teams/17600.png,Camp De Futbol Municipal,"Calle San Saul, El Molinar",Palma de Mallorca,1500.0,https://media.api-sports.io/football/venues/12336.png,
SERVERENSE,,,https://media.api-sports.io/football/teams/17601.png,Estadio Son Servera,Calle Hospital,"Son Servera, Illes Balears",3000.0,https://media.api-sports.io/football/venues/12337.png,
SON VERI,,,https://media.api-sports.io/football/teams/17602.png,Estadio Son Verí,Calle de Cala Blava,S&apos;Arenal de Llucmajor,2000.0,https://media.api-sports.io/football/venues/12338.png,
HERBANIA,,,https://media.api-sports.io/football/teams/17603.png,Estadio Municipal de Los Pozos,Calle Carretera los Pozos,Puerto Rosario,2000.0,https://media.api-sports.io/football/venues/6878.png,
LAS ZOCAS,,,https://media.api-sports.io/football/teams/17604.png,Estadio Juanito Marrero,Las Zocas,Tenerife,3000.0,https://media.api-sports.io/football/venues/12341.png,
UNIÓN SUR YAIZA,,1983.0,https://media.api-sports.io/football/teams/17605.png,Estadio Municipal de Yaiza,,Lanzarote,2000.0,https://media.api-sports.io/football/venues/12342.png,42.0
ARCHENA SPORT,,,https://media.api-sports.io/football/teams/17606.png,Campo Futbol Archena,"Av. del Río Segura, s/n",Archena,1000.0,https://media.api-sports.io/football/venues/12343.png,
BALA AZUL,,1968.0,https://media.api-sports.io/football/teams/17607.png,Estadio Playa Sol,,Puerto de Mazarrón,4500.0,https://media.api-sports.io/football/venues/12344.png,57.0
UD CARAVACA,,,https://media.api-sports.io/football/teams/17608.png,Complejo Deportivo Francisco Fernández Torralba,Calle Juan a Ruiz Piñero 24,Caravaca de la Cruz,1000.0,https://media.api-sports.io/football/venues/12345.png,
AVANCE EZCABARTE,,1973.0,https://media.api-sports.io/football/teams/17609.png,Campo Igueldea,Calle De Igueldea,Arre,1000.0,https://media.api-sports.io/football/venues/12346.png,52.0
AZKOYEN,,,https://media.api-sports.io/football/teams/17610.png,Estadio Las Luchas,Calle del Valle de Salazar,Navarra,1800.0,https://media.api-sports.io/football/venues/12347.png,
GARES,,,https://media.api-sports.io/football/teams/17611.png,Complejo Polideportivo Municipal Osabidea,"Paseo Osabidea, 2",Puente la Reina,1000.0,https://media.api-sports.io/football/venues/12348.png,
CENICERO,,1984.0,https://media.api-sports.io/football/teams/17612.png,Estadio de Las Viñas,,Cenicero,1200.0,https://media.api-sports.io/football/venues/12350.png,41.0
RAPID DE MURILLO,,,https://media.api-sports.io/football/teams/17613.png,Estadio El Rozo,,Murillo de Río Leza,1000.0,https://media.api-sports.io/football/venues/12351.png,
BIESCAS,,,https://media.api-sports.io/football/teams/17614.png,Campo Municipal De Futbol Fernando Escartin Coti,N-260,Biescas,1000.0,https://media.api-sports.io/football/venues/12353.png,
CASPE,,,https://media.api-sports.io/football/teams/17615.png,Estadio Los Rosales,Calle Autonomia,Caspe,1000.0,https://media.api-sports.io/football/venues/12354.png,
GINER TORRERO,,,https://media.api-sports.io/football/teams/17616.png,Estadio Municipal de Torrero,,Zaragoza,500.0,https://media.api-sports.io/football/venues/12355.png,
SANTA ANASTASIA,,,https://media.api-sports.io/football/teams/17617.png,Estadio Fontanazas,C. Moncayo,Santa Anastasia,1000.0,https://media.api-sports.io/football/venues/12356.png,
HOGAR ALCARREÑO,,,https://media.api-sports.io/football/teams/17618.png,,,,,,
SAN CLEMENTE,,,https://media.api-sports.io/football/teams/17619.png,Estadio Municipal San Clemente,"Cam. Cuenca, 4",San Clemente,1500.0,https://media.api-sports.io/football/venues/20167.png,
BADAJOZ II,,,https://media.api-sports.io/football/teams/17621.png,Estadio Municipal Nuevo Vivero,Avenida de la Granadilla,Badajoz,15198.0,https://media.api-sports.io/football/venues/6484.png,
VILLARREAL U19,,,https://media.api-sports.io/football/teams/17702.png,,,,,,
CARTAGENA LU II,,,https://media.api-sports.io/football/teams/17715.png,Escuela de Fútbol Ciudad Jardín,"Calle Carmen Conde, 75, Ciudad Jardín",Cartagena,2000.0,https://media.api-sports.io/football/venues/10978.png,
BETIS DE HADÚ,,,https://media.api-sports.io/football/teams/18003.png,,,,,,
ALDEANO,,,https://media.api-sports.io/football/teams/18087.png,Estadio San Bartolomé,,Ribaforada,2000.0,https://media.api-sports.io/football/venues/12579.png,
ATLÉTICO ESPELEÑO,,,https://media.api-sports.io/football/teams/18088.png,Campo de Fútbol Municipal,Callejón De Ginés,Espiel,5000.0,https://media.api-sports.io/football/venues/12580.png,
CEUTA 6 DE JUNIO,,2020.0,https://media.api-sports.io/football/teams/18090.png,,,,,,5.0
HERNANI,,,https://media.api-sports.io/football/teams/18091.png,Estadio Zubipe,La Florida Poligonoa,Guipúzcoa,6820.0,https://media.api-sports.io/football/venues/12581.png,
HURACÁN MELILLA,,,https://media.api-sports.io/football/teams/18092.png,Estadio La Espiguera,Calle Alfonso X,Melilla,2000.0,https://media.api-sports.io/football/venues/5461.png,
INJERTO,,,https://media.api-sports.io/football/teams/18093.png,,,,,,
JARAÍZ,,,https://media.api-sports.io/football/teams/18094.png,Campo de fútbol de Jaraíz de la Vera,,Jaraíz de la Vera,1000.0,https://media.api-sports.io/football/venues/20165.png,
LAGUNA,,1984.0,https://media.api-sports.io/football/teams/18095.png,Estadio Francisco Peraza,Calle Fuente Cañizares,Tenerife,8000.0,https://media.api-sports.io/football/venues/12582.png,41.0
MOLLERUSSA,,,https://media.api-sports.io/football/teams/18096.png,Camp Municipal d'Esports,"Camí Vell de Miralcamp, 1",Mollerussa,4000.0,https://media.api-sports.io/football/venues/20157.png,
NALÓN,,1958.0,https://media.api-sports.io/football/teams/18097.png,Estadio Municipal de Fumea,Barrio de Fumea,Olloniego,300.0,https://media.api-sports.io/football/venues/12583.png,67.0
PENYA INDEPENDENT,,,https://media.api-sports.io/football/teams/18098.png,Camp de Futbol Municipal de Sant Miquel de Balansat,Sant Joan de Labritja,Sant Miquel de Balansat,1000.0,https://media.api-sports.io/football/venues/20144.png,
SAN AGUSTÍN,,,https://media.api-sports.io/football/teams/18099.png,Campo De Futbol San Agustin De Guadalix,"Calle Félix Cimas Prados, 1",San Agustín del Guadalix,2000.0,https://media.api-sports.io/football/venues/12584.png,
UNAMI,,1983.0,https://media.api-sports.io/football/teams/18100.png,Estadio Municipal de La Albuera,Ciudad Deportiva de La Albuera,Segovia,3000.0,https://media.api-sports.io/football/venues/6489.png,42.0
UTRILLAS,,,https://media.api-sports.io/football/teams/18101.png,Estadio La Vega,C. la Vega,Utrillas,1800.0,https://media.api-sports.io/football/venues/19166.png,
VICTORIA CF,,,https://media.api-sports.io/football/teams/18102.png,,,,,,
VILLA DE FORTUNA,,,https://media.api-sports.io/football/teams/18103.png,,,,,,
JEREZ INDUSTRIAL,,,https://media.api-sports.io/football/teams/18167.png,Estadio de La Juventud,Avenida de Blas Infante,Jerez de la Frontera,8000.0,https://media.api-sports.io/football/venues/6853.png,
RACING GUÍA NORTE ASTUR,,,https://media.api-sports.io/football/teams/18169.png,,,,,,
SANTBOIÀ,,1908.0,https://media.api-sports.io/football/teams/18171.png,Estadio Municipal Joan Baptista Milà,Ronda Sant Ramon 159,Sant Boi de Llobregat,5206.0,https://media.api-sports.io/football/venues/12636.png,117.0
ATLETICO ARTEIXO,,,https://media.api-sports.io/football/teams/19649.png,,,,,,
ATLÉTICO ARTEIXO,,,https://media.api-sports.io/football/teams/19650.png,Estadio Municipal Arteixo,"Av. Arsenio Iglesias, 37",Arteixo,1000.0,https://media.api-sports.io/football/venues/19133.png,
MURO,,1930.0,https://media.api-sports.io/football/teams/19697.png,Estadio La Llometa,,Muro d&apos;Alcoi,2000.0,https://media.api-sports.io/football/venues/19274.png,95.0
SAN SERVÁN,,,https://media.api-sports.io/football/teams/19710.png,,,,,,
ALHAMA,,,https://media.api-sports.io/football/teams/19895.png,Campo Municipal de Fútbol José Kubala,Camino de los Tejares,Alhama de Murcia,2500.0,https://media.api-sports.io/football/venues/22056.png,
FC LEVANTE BADALONA,,,https://media.api-sports.io/football/teams/19896.png,Estadi Municipal de Badalona,"Avenida dels Vents 7, Barrio de Montigalà",Badalona,4384.0,https://media.api-sports.io/football/venues/3964.png,
LEVANTE U20,,,https://media.api-sports.io/football/teams/19924.png,,,,,,
VALENCIA U20,,,https://media.api-sports.io/football/teams/19926.png,,,,,,
VILLARREAL U20,,,https://media.api-sports.io/football/teams/19927.png,,,,,,
CELTA DE VIGO III,,,https://media.api-sports.io/football/teams/20255.png,Campo de Fútbol Municipal de Barreiro,"Avenida de Ramón Nieto 326, Barreiro",Vigo,4500.0,https://media.api-sports.io/football/venues/6665.png,
AYAMONTE,,,https://media.api-sports.io/football/teams/20256.png,Estadio Ciudad de Ayamonte,Avenida de la Playa,Ayamonte,5500.0,https://media.api-sports.io/football/venues/19134.png,
BOLLULLOS,,,https://media.api-sports.io/football/teams/20257.png,Estadio Eloy Ávila Cano Bollullos,"C. Guatemala, S/N",Bollullos Par del Condado,3000.0,https://media.api-sports.io/football/venues/19135.png,
GAMA,,,https://media.api-sports.io/football/teams/20258.png,Estadio Santa María,"Calle El Ferial, Gama",Bárcena de Cicero,500.0,https://media.api-sports.io/football/venues/19136.png,
AURRERÁ VITORIA,,1935.0,https://media.api-sports.io/football/teams/20259.png,Estadio Olaranbe,Carretera Otazu (Puente Alto),Vitoria-Gasteiz,4000.0,https://media.api-sports.io/football/venues/6744.png,90.0
PADURA,,,https://media.api-sports.io/football/teams/20260.png,Estadio Santo Cristo,"Cristo Zeharkalea, 13",Arrigorriaga,1500.0,https://media.api-sports.io/football/venues/19137.png,
TOURING,,1945.0,https://media.api-sports.io/football/teams/20261.png,Campo de Fútbol Fandería,"Touring Hiribidea, 2",Errenteria,1500.0,https://media.api-sports.io/football/venues/19138.png,80.0
BADALONA II,,,https://media.api-sports.io/football/teams/20262.png,Estadi Municipal de Badalona,"Avenida dels Vents 7, Barrio de Montigalà",Badalona,4384.0,https://media.api-sports.io/football/venues/3964.png,
RAPITENCA,,1930.0,https://media.api-sports.io/football/teams/20263.png,Estadio La Devesa,Carrer del Doctor Torné 4,Sant Carles de la Ràpita,5000.0,https://media.api-sports.io/football/venues/19139.png,95.0
TONA,,,https://media.api-sports.io/football/teams/20264.png,Estadio Municipal Tona,"Carrer Jaume Balmes, 57",Tona,2000.0,https://media.api-sports.io/football/venues/19140.png,
CF GANDÍA,,,https://media.api-sports.io/football/teams/20265.png,Estadio Guillermo Olagüe,Avenida del sports,Gandía,4800.0,https://media.api-sports.io/football/venues/19141.png,
PATACONA,,,https://media.api-sports.io/football/teams/20266.png,Campo Municipal de la Patacona,Av. de la Sierra Calderona,Alboraya,1000.0,https://media.api-sports.io/football/venues/19142.png,
RAYO IBENSE,,,https://media.api-sports.io/football/teams/20267.png,Estadio Francisco Vilaplana Mariel,,Alicante,11000.0,https://media.api-sports.io/football/venues/19143.png,
CANILLAS,,1961.0,https://media.api-sports.io/football/teams/20268.png,Estadio Canillas,"Calle Agustín de Iturbide, 1",Madrid,1000.0,https://media.api-sports.io/football/venues/19148.png,64.0
COLLADO VILLALBA,,,https://media.api-sports.io/football/teams/20269.png,Ciudad Deportiva Collado Villalba,,Collado Villalba,2000.0,https://media.api-sports.io/football/venues/19149.png,
RSC INTERNACIONAL,,,https://media.api-sports.io/football/teams/20270.png,Campo Asociacion Vecinos Orcasitas,Calle del Camino Viejo de Villaverde,Madrid,1000.0,https://media.api-sports.io/football/venues/19150.png,
PONFERRADINA II,,,https://media.api-sports.io/football/teams/20271.png,Estadio El Toralín,Avenida de Asturias,Ponferrada,8800.0,https://media.api-sports.io/football/venues/3708.png,
ARENAS ARMILLA,,,https://media.api-sports.io/football/teams/20272.png,Estadio Nuevo Municipal,Calle Acequia Palo 2,Armilla,2000.0,https://media.api-sports.io/football/venues/19152.png,
CE SANT JORDI,,,https://media.api-sports.io/football/teams/20273.png,,,,,,
INTER MANACOR,,,https://media.api-sports.io/football/teams/20274.png,Poliesportiu Municipal Na Capellera,Ronda de l&apos;Institut 52,Manacor,3000.0,https://media.api-sports.io/football/venues/20162.png,
ESTRELLA,,,https://media.api-sports.io/football/teams/20275.png,Estadio Las Palmitas,Sardina Del Sur,Gran Canaria,3500.0,https://media.api-sports.io/football/venues/19153.png,
ALCANTARILLA,,,https://media.api-sports.io/football/teams/20276.png,Polideportivo Municipal Ángel Sornichero,Calle Maestra Dolores Menseguer,Alcantarilla,4000.0,https://media.api-sports.io/football/venues/19154.png,
CIEZA,,1970.0,https://media.api-sports.io/football/teams/20277.png,Estadio de La Arboleja,Av. de la Arboleja,Cieza,5500.0,https://media.api-sports.io/football/venues/19155.png,55.0
UNIÓN MOLINENSE,,2022.0,https://media.api-sports.io/football/teams/20278.png,Estadio Municipal Sánchez Cánovas,Avenida de la Huerta,Molina de Segura,1500.0,https://media.api-sports.io/football/venues/19156.png,3.0
ATLÉTICO PUEBLONUEVO,,1969.0,https://media.api-sports.io/football/teams/20279.png,Estadio Antonio Amaya,Calle Ronda de Poniente,Pueblonuevo del Guadiana,3150.0,https://media.api-sports.io/football/venues/19158.png,56.0
LA ESTRELLA,,,https://media.api-sports.io/football/teams/20280.png,Estadio Municipal Cipriano Tinoco,Calle Las Huertas,Los Santos de Maimona,2500.0,https://media.api-sports.io/football/venues/19159.png,
MONTEHERMOSO,,,https://media.api-sports.io/football/teams/20281.png,Campo de Fútbol CP Montehermoso,"Ctra. Pozuelo, 66",Montehermoso,1000.0,https://media.api-sports.io/football/venues/19160.png,
ALESVES,,,https://media.api-sports.io/football/teams/20282.png,Estadio Municipal El Palomar,"Camino el Palomar, 8",Villafranca,1000.0,https://media.api-sports.io/football/venues/19161.png,
LAGUNAK,,,https://media.api-sports.io/football/teams/20283.png,Estadio Municipal de Lagunak,Avenida Plaza Norte,Barañáin,500.0,https://media.api-sports.io/football/venues/19162.png,
OBERENA,,1940.0,https://media.api-sports.io/football/teams/20284.png,Estadio Oberena,Calle Sebastian Albero,Pamplona,2500.0,https://media.api-sports.io/football/venues/19163.png,85.0
PEÑA BALSAMAISO,,1952.0,https://media.api-sports.io/football/teams/20285.png,Estadio La Estrella,,Logroño,500.0,https://media.api-sports.io/football/venues/6944.png,73.0
RACING RIOJA II,,,https://media.api-sports.io/football/teams/20286.png,Estadio El Salvador,Barrio de Yagüe,Logroño,1161.0,https://media.api-sports.io/football/venues/6954.png,
LA ALMUNIA,,1966.0,https://media.api-sports.io/football/teams/20287.png,Campo de Fútbol Municipal Tenerías,Carrera de las Tenerías,La Almunia de Doña Godina,2000.0,https://media.api-sports.io/football/venues/19167.png,59.0
ATLÉTICO TOMELLOSO,,2012.0,https://media.api-sports.io/football/teams/20288.png,Estadio Municipal Paco Gálvez,"Avenida Don Antonio Huertas, 71",Tomelloso,5000.0,https://media.api-sports.io/football/venues/19168.png,13.0
TALAVERA II,,2020.0,https://media.api-sports.io/football/teams/20289.png,Estadio Diego Mateo Zarra,"Carretera Los Navalmorales, Km. 104",Talavera de la Reina,2000.0,https://media.api-sports.io/football/venues/19169.png,5.0
REAL UNIÓN DE TENERIFE,,,https://media.api-sports.io/football/teams/20375.png,,,,,,
ALCORA,,,https://media.api-sports.io/football/teams/20437.png,,,,,,
ALGAR,,,https://media.api-sports.io/football/teams/20438.png,Estadio Sánchez Luengo,"Carr. San Javier, 77A",El Algar,1000.0,https://media.api-sports.io/football/venues/19291.png,
AMIGÓ,,,https://media.api-sports.io/football/teams/20439.png,,,,,,
ATLÉTICO LUGONES,,,https://media.api-sports.io/football/teams/20440.png,Estadio Santa Bárbara,,Lugones,1500.0,https://media.api-sports.io/football/venues/19292.png,
AUTOL,,,https://media.api-sports.io/football/teams/20441.png,Estadio La Manzanera,"Paseo Cidacos, 35",Autol,1000.0,https://media.api-sports.io/football/venues/19293.png,
BARBADÁS,,1998.0,https://media.api-sports.io/football/teams/20442.png,Estadio Os Carrís,,Barbadás,1500.0,https://media.api-sports.io/football/venues/19294.png,27.0
CAZALEGAS,,,https://media.api-sports.io/football/teams/20443.png,Ciudad Deportiva Ebora Formación,"Calle Saturno, 5",Cazalegas,1000.0,https://media.api-sports.io/football/venues/21125.png,
DINAMO SAN JUAN,,,https://media.api-sports.io/football/teams/20444.png,,,,,,
FUENTES,,,https://media.api-sports.io/football/teams/20445.png,Campo de fútbol San Miguel de Fuentes de Ebro,"Cam. Valoca, 17",Fuentes de Ebro,3000.0,https://media.api-sports.io/football/venues/21082.png,
LOS YÉBENES SB,,1970.0,https://media.api-sports.io/football/teams/20446.png,Estadio Eustasio Casallo,Calle Los Yebenes 110,Madrid,1000.0,https://media.api-sports.io/football/venues/19295.png,55.0
MONTILLA,,1973.0,https://media.api-sports.io/football/teams/20447.png,Estadio Municipal,Avenida de las Camachas,Montilla,5000.0,https://media.api-sports.io/football/venues/19296.png,52.0
SANTA AMALIA,,1969.0,https://media.api-sports.io/football/teams/20448.png,Estadio Municipal de Santa Amalia,,Santa Amalia,1700.0,https://media.api-sports.io/football/venues/19297.png,56.0
TURÉGANO,,,https://media.api-sports.io/football/teams/20449.png,,,,,,
